Train Accuracy,Train Loss,Test Accuracy,Test Loss
22.455089569091797,3.873636484146118,63.6363639831543,4.391383171081543
57.48503112792969,1.14943528175354,4.848484516143799,3.894535541534424
68.86227416992188,0.906136155128479,4.848484516143799,3.4305524826049805
78.74251556396484,0.6531276106834412,4.848484516143799,4.299466609954834
83.83233642578125,0.4697719216346741,4.848484516143799,4.3260650634765625
90.71855926513672,0.30598706007003784,4.848484516143799,5.375635623931885
