Train Accuracy,Train Loss,Test Accuracy,Test Loss
28.851587295532227,13.551027297973633,28.33040428161621,11.777730941772461
53.96712875366211,1.9956109523773193,64.21792602539062,320.37255859375
56.96495056152344,1.6251468658447266,64.21792602539062,125.63960266113281
56.90717697143555,1.1505036354064941,28.33040428161621,287.7865905761719
40.32609939575195,1.0650283098220825,64.21792602539062,239.36639404296875
57.125431060791016,1.0851044654846191,64.21792602539062,71.39981079101562
56.81088638305664,0.9389678239822388,29.891036987304688,31.172367095947266
54.4517936706543,0.9328382611274719,64.21792602539062,5.524777412414551
56.53165054321289,0.9027165770530701,64.21792602539062,3.2449660301208496
58.393245697021484,0.9605553150177002,64.21792602539062,1.1109931468963623
55.106563568115234,0.9371935129165649,64.21792602539062,1.075512409210205
54.30735778808594,0.9919412136077881,64.21792602539062,1.0648990869522095
57.08049392700195,0.9414452314376831,64.21792602539062,1.0243003368377686
56.28450393676758,0.96406489610672,64.21792602539062,0.9967488050460815
56.59263229370117,0.9217990636825562,64.21792602539062,0.9810706377029419
57.50416946411133,0.9747687578201294,64.21792602539062,0.9996235966682434
55.65220260620117,0.9259166121482849,64.21792602539062,1.0171586275100708
56.10476303100586,0.9117313623428345,64.21792602539062,0.975929319858551
57.77699279785156,1.00395667552948,64.21792602539062,0.9645443558692932
56.16253662109375,0.9003958106040955,64.21792602539062,1.0038784742355347
55.9699592590332,0.9397546648979187,64.21792602539062,0.9721362590789795
57.77699279785156,0.9675041437149048,64.21792602539062,0.9433046579360962
56.36474609375,0.9213613271713257,64.21792602539062,0.9569267630577087
57.56836700439453,0.9481929540634155,64.21792602539062,0.9785864353179932
54.11798858642578,0.953186571598053,64.21792602539062,0.9916064143180847
